tJHUH9tpqPg_113_118, a man is adding something to a bowl, a lady lemon with the help of / a woman is squeezing a lemon / the lady prepare the fruit juice / the girl squeezed a lemon for its juice / a woman is a lemon / a girl is a lemon / a woman is a lemon / a woman is a lemon / a woman is a lemon / a person squeezes juice out of a lemon / a girl squeezing a lemon on a / a woman is a lemon / a woman is a lemon / a man is juice from the lemon / someone is a lemon using a glass / a woman is juice from lemon / a woman making juice / a lady is preparing fruit juice / a woman is squeezing juice from a lemon / a woman is a lemon / i will this lemon it goes dry / good and clear detail for juice preparing / the woman is a lemon / a woman a lemon / a woman squeezes out lemon juice / a person squeezes a lemon / a chef squeezes juice from a lemon / a woman is a lemon / a woman is squeezing juice out of a lemon / a girl squeezed a lemon / a woman is squeezing a lemon / the woman is a lemon / raw green vegetables in the process of being prepared / a woman is squeezing a lemon
xGdoi3W3Z4o_2_40, a boy is dancing, a small girl is dancing / a small girl dances at home / little kid dancing / a small child dancing and moving here and there / a little girl is dancing / a little girl is dancing / a small girl dancing / little girl dancing / a child is dancing / a little girl is dancing and running around the room / a baby girl is dancing / a small girl is moving around in her room and / a little girl is dancing around in a room / the little girl is dancing / a baby is dancing / a young girl is dancing / a girl is dancing / a little girl is dancing and shaking her / a young girl is dancing / a little girl is dancing / a little girl is dancing / a little kid dances / a kid is playing / a child is dancing and in a room / a little girl is dancing / a little girl dancing / a little girl dances / a little baby is dancing in the room / a girl is dancing / a young black girl is dancing / a little girl is dancing around the room / a young black girl is dancing falls down and gets / the child is palying / home video of a black child dancing / the little girl danced in the living room / the girl dancing with music / a little girl is dancing on music / a girl is dancing with music / a child dances / a little girl and dances around / a small girl is performing dance / a girl is dancing / a little girl practicing dancing / a little girl is dancing / a little girl is dancing / a small girl is dancing / a small baby is dancing / a girl is dancing / a kid is playing and dancing in the room / the little girl danced in the room / a small baby can be dancing / a very young child dances / a little girl is dancing / a child dancing / a girl dancing on floor / dance baby dance give up / the little girl is dancing
veE0E79dEEc_18_45, a man is slicing a carrot, a man is slicing potatoes / a man is slicing potato / a chef slicing peeled potato / a chef slicing a potato / a man is cutting a potato / the man demonstrate how to cut the fruits and vegetables / a man is slicing a potato with a knife / a chef shows how to master knife skills and use / a male chef is slicing potatoes / a chef is cutting a potato / a guy is cutting a potato / a man is slicing a potato / a man is slicing a potatoe / a man is preparing food / the chef is slicing a potato / a man is cutting some vegetable / a chef is slicing potato / a man is slicing some vegitables / a man is showing you how to potatoes / a chef cuts a potato with a knife / a man is chopping potatoes / a man slices a potato / a chef showing his knife / a man is dicing a potato / a chef slices a potato / a man slices a potato / the chef cut the potatoe / a man is slicing a potato / the chef cut the potatoe / a man slices a potato / the old man is cutting something / a chef is cutting a potato / a man is cutting a potato / a man is slicing a potato / a chef is cutting / a man is cutting a potato into pieces with a / a man cuts a potato / a man is cutting a potato / a man is cutting a potato / a man demonstrating the unique and use of knives / a man is cutting up a potato / a man shows a potato cutting technique / a man showing how to cut potato / a man is slicing potatoes / a man cuts up food / a man is cutting a potato / a man chops the top and bottom ends of a / a chef is slicing a potato / a man is dicing up potatoes / a man teaches cooking / a man is cutting a potato / a man cooking his kichen / n old man is showing us some skills with his / an old man is cutting using knife / the man is cutting the potato / a men preparing food in / a man is slicing a potato / a chef doing a demonstration about slicing potatoes / a chef demonstrates cutting a potato / a professional chef is giving the tips how to make
v-9Gx0gJmfo_91_99, a woman is riding a scooter, very nice and song / a women travel in the boat / a woman is a boat / one lady is sailing in the boat / a woman is sailing the boat / a woman a canoe / a lady is rowing a boat / an artist dancing and singing in a movie scene / the woman is rowing the boat / the lady in the boat / a woman is paddling a boat / a woman is rowing a boat onto a shore / a woman is paddling a boat / a woman a boat / a woman is paddling a boat across the water / a woman is rowing a boat down a river / the lady her boat in the river / a woman is rowing a boat / the woman is paddling a canoe / a woman to shore / the woman is paddling a boat / the girl is boating the water / the girl the boat in the river / a women paddles a boat / a woman is traveling in a boat down a river / a woman is paddling a canoe down a river / a lady riding a boat in a river / a girl is rowing a boat / a woman riding boat / a woman is rowing a boat / a woman is rowing a boat / a woman is rowing a boat / a woman paddles a canoe and then / song is supper / a woman is paddling a canoe to the shore / a woman is rowing a boat / a person going in boat / a woman is rowing a boat / a woman is rowing a boat / a woman is on a river / a girl is riding into the boat
nq4hG6qgyPs_240_251, a man is slicing a potato, someone is cutting an onion into pieces / a man cuts a peeled white onion in half and / a man is cutting the onions / a man is cutting an onion / a man slices an onion / a man chops an onion / the person is cutting the vegetables / a man cuts an onion / a man is slicing french onion / a chef cuts an onion / a lady cut up an onion / a man is slicing an onion / a man is slicing an onion / a man cuts an onion in half and then cuts / the man is slicing an onion / a man is slicing onion / the man sliced half the onion / somebody is slicing a vegetable / a man is chopping an onion / a man cooking his kichen / a man is cutting apple / this is french onion soup / person is an onion / the lady cut up an onion / a person is slicing an onion / food is cut / a man is slicing an onion / a person cut the onion / a person is preparing for soup / a man is slicing an onion / someone is chopping a onion / a man is slicing an onion / a man is cutting an onion / someone chops an onion / a person is slicing an onion / he is cooking on the / someone is slicing an onion / a woman is cutting an onion / a person cuts an onion / a man is chopping an onion / a man is cutting up an onion
lmCrIZeob4w_23_26, a man is dancing, a chorus on christmas in japan / boys and girls celebrating christmas / a group of people are singing / people are singing / several people are singing and dancing / people are dancing / a group of people singing christmas songs / people are signing / people celebrating christmas / a group of people sing christmas / a group of kids sang christmas songs in front of / a group of people singing together at christmas / a group of people are singing / a girl is wearing a hat / a group of asian people sing together while wearing christmas / people are singing / members to gather singing / a group in are singing / the kids sang christmas songs into the microphones / men are singing / five people wearing christmas head are singing into a / men are singing a song / the people are singing / a young woman celebrating / five people are dancing / people are dancing and singing / a christmas in japan / a group of people are singing / a group of people celebrating christmas / a group of youngsters wearing christmas are singing a / christmas in japan / the peoples is sing a song / a group of people sing / a japanese band singing and enjoying christmas song / people celebrating christmas in japan / the people dressed in christmas is singing happily / a group of people dance / a group of people are singing / people are celebrating the christmas / youngsters celebrating christmas by singing a christmas song / the people are singing and swaying / people are singing / a girl is laughing in the street / some person are singing a song / all people are enjoying the christmas / a group of people are singing a christmas song / individuals christmas / some people are singing / a group of men are singing / people are singing while wearing / christmas in japan
fkONJEgTNJY_25_35, a dog is swimming, a dog near a pool side playing in water / a dog is standing on the steps of a swimming / featuring a dog / the dog tried to get the spray from the hose / a dog is playing in water / a dog is playing with a water jet / a dog is drinking water out of a swimming pool / a animal is playing with water / the dog is playing with water / a dog is playing in a pool / a dog is playing with a hose in a swimming / the dog tried to get the spray from the hose / a dog is playing with water / a pug is playing in pool water / a dog is playing in the water in a swimming / the dog is playing with the water / the dog is playing the the water / a dog is searching on the water / a dog is playing with water / the dog tried to get the spray from the hose / a dog is playing in water / a dog drinks from a swimming pool / a dog is drinking a water from swimming pool / a dog is playing in a pool / a dog is drinking water from a swimming pool / a dog plays with the water jet in a pool / a dog is playing with the jet in a pool / a pug dog is playing with the water jet in / a dog is drinking water
gXVaC3gBWbc_22_30, a man is cooking, a woman is poking holes in a potato with a / a lady is cooking food / a lady making holes in potato with fork / a woman is cooking a potato / a lady is preparing cheese potato / she is cutting the potato / a woman pokes holes into potato so as to make / a woman cooking / a girl is preparing some food / a woman is poking holes in a potato with a / a woman is a baked potato / a woman is putting holes into a potato / a woman is stabbing a potato with a fork / a woman cooking her kichen / a woman is stabbing a potato with a fork / a woman is stabbing a potato with a fork / a woman is making holes in the potato / a woman vigorously a potato with a fork / a woman is some vegetable / a woman is a potato with a fork / a woman stabs a potato with a fork several times / a woman is stabbing a potato with a fork / a woman is potato / a woman is using a fork to holes into / a girl is cutting a potato / a woman demonstrating how to prepare a baked potato / one lady making holes in potato with fork / the lady is stabbing the potato with a fork / a woman a potato with a fork / a woman pokes a fork into a large raw / a woman poking holes in a potatoe / a woman pokes a potato with a fork / a woman stabs a potato with a fork / a woman is poking a potato / a lady is hitting the potato using fork / a woman is poking a potato / using a fork a woman is poking holes in a / a woman stabs a potato with a fork / making small on the potato with the a / a lady making some dishes / twice baked cheese steak potato by / the lady a potatoe with a fork / a woman is poking a potato with a fork / a woman is preparing a potato to cook / a woman is poking a potato with a fork / a woman is stabbing a potato with a fork / a woman is stabbing a potato with a fork / the woman is poking holes in the potato / the woman is making small holes on the potato with / twice baked cheese steak potato by / a girl is making the two baked chilly / a woman is poking a potato with a fork / the lady the potatoe with a fork
vDhEpqfhVI0_0_8, a panda is cleaning itself, a baby panda is eating / a baby panda is eating something / a baby panda plays with a stick / this bear is played / an animal eats / a panda bear is chewing on a stick / baby panda / a small panda is resting on the ground on his / a panda chewing a grass / a baby panda is playing / a baby panda is eating a / a baby panda is playing / a baby panda is playing / a panda bear chews on a stem / the panda is lying down / a baby panda is eating / a panda is eating a stick / a panda cub is chewing some grass / a panda is chewing on a stick / a baby panda is biting a stick / a cute baby panda / a panda is eating grass / a panda is chewing on a / a panda beat is chewing on a stick / the panda bear chewed on a on his back / baby panda eating / sleeping panda on road / a baby panda is chewing something / a baby panda is chewing on a / a baby panda is playing with a stick / the panda is lying down and eating / the animal is eating something / the panda chewed on bamboo / a panda is chewing on a / a panda is lying on the ground with a / a panda bear is chewing on a stick / baby panda is relaxing / a panda is lying / very cute and baby panda / a panda is laying on its back nibbling on a / a small bear eating / a panda bear lying on his back is chewing a / the panda is nibbling on a stick
fr9H1WLcF1A_141_148, a man is talking on phone, a man is talking on the telephone / a man is talking on a cell phone / the man talked on the phone / a man is talking on a phone / a man is talking on a phone / a man is speaking into a cell phone / someone talking on the phone / a man is smiling while talking on a cell phone / the man is talking on the phone / a man is talking on a mobile phone / a man is talking in a cell phone / a man is talking on a cell phone / a man is talking on a phone / a man is talking on a cell phone / the man talked on the telephone / a man is taking on his mobile / a man is talking on a cell phone / the man is talking on the phone / the men is speaking to phone / a man is talking on a cell phone / a man is talking on a phone / a man is talking on a cell phone / a man is talking on a cell phone / a man is talking on a telephone / a man is speaking on a phone / a man talks on the phone / a man is talking on the phone / one man is talking with someone on phone / a man is talking on the phone
wFPmKChNrhU_3_11, a woman is riding a horse, a man riding a horse in some kind of / a cowboy circles his horse on a / the man is riding the horse / the person is riding the horse / the cowboy rode his horse / a man is riding round a horse / one man riding on horse / he is raiding / how do horses / a man is riding a horse in the desert / a man riding horse / a man is riding a horse / a man rides a horse / the cowboy rode his horse in the desert / a man is riding on a horse / a man ride on a horse / a guy is selling the horses / the man is riding a horse / a man is riding a horse / a man is riding a horse / a is riding a horse / a man in cowboy rides a horse in a / a man is riding on horse / a man is riding in a horse / a man is riding a horse in the desert / a man rides his horse in the / a cowboy rides a horse / a man riding a horse / a person walking on horse / a man riding on the horse and enjoy / a guy is riding on the horse / a man is riding a horse on an open ground / a man gallops on a horse across the desert / a man is riding the horse / a man is riding a horse / a man in a cowboy hat is riding a horse / a man is riding a horse / one person is doing horse riding / a man is riding a horse / a man is ridding / a cow boy riding the horse / horses are nice / a guy is riding a horse / a cowboy is riding a horse / a man is riding a horse / a man riding a horse
r0rmrbTb7fU_98_109, a girl is doing makeup, a woman is putting on eyeshadow / a woman is putting eye shadow on her eye with / a woman is applying eye shadow / someone is putting on makeup / the girl applied gold eyeshadow to her eyes / a woman is applying eye shadow / the girl is doing the make up / a girl is putting on eyeshadow / a woman is making an eyeshadow / a woman is applying eye shadow / she is doing the make up / a girl make up her face / a girl is doing makeup / the girl applied gold eye shadow with a brush / a girl makeup / a women is make her face / a young woman is applying eyeshadow to her / a woman is applying eye liner / a woman puts on some eye makeup / a woman is putting eyeshadow on / a woman is applying eye shadow / a woman is putting makeup on / a girl / a woman applies makeup to her eye / a woman is putting on gold eyeshadow / a young woman is applying eye shadow to her / a lady is putting eye shadow on her eyes / the woman is applying eye makeup / the woman is applying eye makeup / a girl is putting on eye makeup / a girl is applying on her eye
lfGlDg47How_361_367, a man cooking his kichen, a man is mixing / the man mixed the batter in the bowl / the man is mixing whipping cream / a man is using an electric mixer / a person is mixing ingredients in a bowl / the person is mixing the ingredients with a machine / someone batter / a man is mixing ingredients / a man mixes some chip / a man is beating some cream / a man preparing and amazing dish / the man mixed the dough in a bowl / a man is mixing ingredients in a bowl / a man cooking his kichen / a man is whipping cream / anyone is making dish / a man is using a hand mixer to mix the / a man mixes white cream in a bowl / the man is mixing heavy cream / a man is talking about cooking recipe / a man is mixing ingredients in a bowl / very super video / a person is cooking / a man prepares a fruit / a man is mixing something in a bowl / a man mixes cream in a bowl / a man is kneading dough / a man is using an electric mixer to some / a person is mixing up a substance in a bowl / a man is making dips / a man is mixing flour with machine / the man mixed the batter in the bowl / a man is mixing something with a blender / a man on a video is teaching how to cook / a man is mixing ingredients in a bowl / a man is using an electric whisk / someone preparing something / the person is making something to eat
hJFBXHtxKIc_286_291, a man is cooking, a man is pouring the noodles / a man puts pasta in a bowl / a man making a dish in the kitchen / a man is pouring pasta onto a plate / a chef is preparing food / a man is putting noodles in a bowl / a man is pouring noodles into a bowl / a man pours pasta into a dish / a man is putting the noodles in to the plate / a man is pouring noodles into a bowl / a man dumps noodles into a bowl / the man put the pasta in a bowl / a man is talking about how to make spaghetti sauce / a men is making dish / the man poured the pasta in the plate / a man puts noodles into a bowl / a man is putting some spaghetti into a ball / a man is adding something to a bowl / the man is pouring pasta into a bowl / a man cooking his kichen / the cook is putting some thing from the box to / a man is adding a noodles in the plate / the man poured noodles into a bowl / a man is pouring pasta into a bowl / a man is pouring pasta onto a plate / the person is making the noodles / a man coking / a man pours cooked pasta from a plastic container into / a man is putting noodles in a bowl / the man poured the pasta on the plate / a man is putting noodles into a bowl
fKqBnl8D1Qo_5_44, a man is dancing, the men are dancing / the person is dancing / two people are acting on a stage / show at / the group of people are dancing / people are acting on a stage / people are dancing / a is showing on the stage / a lady is dancing / a woman is dancing with her hands / a woman is dancing / a woman is dancing / the woman is dancing / a woman and a man are playing a drama on / people dance using hand / the dancer performed for the king / a dance is being performed / people are performing on a stage / a woman is dancing / the actors are / actors perform in a / two people in costume are performing on stage / three people perform a / very very super dancers for dance / they are dancing the traditional dance of / a person is dancing / dancers is presenting show / the actor danced before king / people in costumes do hand / artists are performing / two people are putting on a play / an indian woman does tricks with her hands / a man dances in costume / a woman and another person in costumes are dancing / doing / two costumed people are dancing / people in costumes are putting on a performance / a form of indian classical dance / she is dancing on the stage / indian artist perform traditional dance /  / the person is dancing / the woman is dancing / a woman and man are performing an indian dance
qIk_Dz5XE5E_104_109, a man is running, the people threw the dummy over the cliff edge / a is been thrown / men are throwing a dummy from a cliff / two men and a woman throw a mannequin off of / three people are throwing a mannequin off a cliff / a mannequin is thrown off a ledge / some people are throwing a dummy off a cliff / a girl is throwing from the hill / the mannequin was thrown over the cliff / something weird drinking driving video / people throw a mannequin off of a cliff / the men are throwing a girl / people throw a mannequin over a hillside / the three people is doing something / two men throw a mannequin over a cliff while a / people throw a down a cliff / a group of people throw a mannequin over a cliff / people throw a off a mountain top / a group of people a man over a cliff / two men throw a mannequin off a cliff / a lady doll looks sad / some people something weird drinking driving / people are throwing a woman doll / they are the / a group of people tossed a mannequin over a cliff / three persons a doll / men are tossing a mannequin / people throw a mannequin off a cliff / people are throwing a mannequin off a cliff / two men throw a dummy over the edge of the / a mannequin is tossed away / a dummy has been thrown off a ledge / some people put the doll in the cave / the people threw a mannequin over the cliff
k9Brw_0gncU_14_33, a man is playing guitar, a man is playing the guitar on stage in front / is playing the guitar onstage / the man is playing a guitar / a man is playing a guitar on stage / the rock star played his guitar on stage / a man playing a guitar in front of a large / guitarist and performing on stage / group of people performing on the platform / an artist is playing guitar / a man is playing an electric guitar / a band is performing on stage / there is a performance of musical concert / a band is playing music / the man is playing the guitar / is playing a guitar / a man is playing guitar at a concert / a man is playing guitar on the stage / a man is playing a guitar / a man is playing / a man is playing a guitar / a man performed with a guitar on stage / a man is singing / a guitarist is playing his guitar / they all are very beautiful / a man is playing an electric guitar / a rock band is playing music for the / a band is performing on the stage / a man performed on stage with a guitar / enters the stage / is playing people get ready / men are getting ready for a music program / musicians are playing / a man is playing guitar / a man is playing guitar on a stage / a band is playing a song / a band is performing on a stage outside / is playing the guitar / a man is playing a guitar / a band is playing on a stage / plays his guitar onstage / is playing with on stage at a / a man is playing a guitar / a band is playing / two men are performing music on stage / a man is playing electric guitar / is going to sing in front of the audience / a man plays guitar / singing on stage at a concert / a man is performing on the electric guitar / the band is playing as the singer comes onto the / a band is playing / a rock band is performing on stage / a band is playing music / men playing music in instrument / a man is playing a guitar
eyhzdC936uk_15_27, a man is playing with a dog, a black poodle is giving a man a / a man is training a dog to give a high / a man is playing with a small black dog / a man is playing with beer / a black poodle is doing high with a guy / this man is playing with his pet dog / man is giving a dog high / man teach poodle some trick / an asian man is training a dog / a man is playing with a dog / in video a man is playing with dog / a dog pats his hands with his front paws / a man is training a dog to sit and touch / a guy is playing with a puppy / a man is playing with his dog / a man is training a small black dog to give / a dog is giving a high five to a man / a man is giving a training to his dog / a poodle gives several high / a man plays high five with his small dog / a dog hits a mans hands with its paws while / a dog is giving a man a high five / a man is his hands against a sitting dogs / a man playing with his dog / man plays with a trained dog / the dog is the man / a small dog touches his paws to a mans hands / the man is playing with his pet dog / a boy plays hand with his dog / a man plays patty cake with his dog / the man is playing with the baby bear / the dog is playing patty cake with the man / a man is playing a game of with his / dog is paws with a man / a man a small dog / a boy playing with dog / a man and dog are playing with their
fJr2evLANsE_0_10, a cat is playing, a turtle is examining a cat / a turtle a cat / playing with the cat / the turtle is playing with the cat / a turtle is at a cat / a turtle is a cat / the turtle tried to the cats face / a cat is playing with a turtle / a cat is playing with a turtle / a turtle is playing with a cat / a small tortoise playing with a cat / cat and turtle is playing / a tortoise is playing cat / a turtle is trying to play with a cat / a turtle is playing with a cat / a little tortoise playing with a big cat / a turtle is touching a cat / cat and turtle both are playing / the cat and playing / a turtle is kissing a cat / turtle and cat were sitting / a tortoise is playing with a cat / a cat and turtle are playing / the turtle tried to bite the cat / a cat and turtle was playing / the turtle is moving around the cat / a turtle is sniffing a cat / a small turtle is a cat / a turtle and cat with each other / a turtle is investigating a cats face / a baby tortoise playing with a big cat / the cat and the turtle are playing with each other / the cat is playing with / a turtle is biting at the head of a cat / a cat is playing and playing a turtle / the turtle tried to bit the cats face / a turtle is biting a cat / a turtle plays with a cat / a cat is playing / a turtle is trying to play with a cat / a turtle is playing with a cat / a turtle shows in a cat / a cat is playing with a turtle / a turtle kisses a cat
m1NR0uNNs5Y_57_64, a man is slicing a vegetable, a woman is slicing an onion / the lady cut the onion in half / a women is making dish / a person cuts an onion in half / the person is cutting the onion / a lady is cutting the onion / the lady cut the onion in half / one person is cooking / excellent video for knife skills / someone is showing how to cut an onion in half / a woman with a knife is slicing an onion / the women is cutting the vegetables / cutting the vegetable / someone is cutting up and onion / the woman is cutting an onion in half / a woman cuts an onion in half with a knife / the women is cutting the vegetables / a woman is cutting an onion / a woman chops a whole onion at the center / a chef slices an onion / a woman is slicing an onion / someone is slicing a onion / a chef is slicing an onion / a man cuts an onion / the lady sliced the onion / someone is slicing an onion in half / a person in a kitchen cuts a onion in half / a woman cutting potato / a woman is cutting an apple / a woman is cutting an onion in half / a woman is trying to cut an onion / chopping with a sharp knife / a woman is cutting an onion / someone is slicing an onion / a woman cuts an onion in half / a man cutting some kind of fruit with his knife / the woman is slicing an onion / in new showing how to hold a / a person is cutting
q7pOFn8s4zc_263_273, a man and woman are talking, a couple is dancing / a couple slow dances / the lovers dancing with love song the girl sings the / a dancing / a man and woman are slow dancing / a man and a woman are slow dancing / a hero and the heroine is dancing for the song / a man and woman are dancing / a man and woman are dancing / a man and woman are shown dancing together in an / a cuple dancing their / one couple singing a song during dance / a man and a woman are holding each other and / a couple are dancing / the couple danced in the church / a man and woman are slowly dancing / a lady is singing the with man / a couple is slow dancing / a man and a woman slow dance / a man and a woman are dancing / this is the scene of south indian movie / a movie scene from the bollywood movie / a man and a woman dance / indian movie trailer with oru / couple slow dancing singing to each other / a lady is singing / a man and a woman slow dance together / a man and a woman are slow dancing / man and women to gather dance / a couples are performing song sequence in movie / a man and woman is dancing / a couple are dancing / a couple dancing together / a couple are dancing / actress is singing / this is a song of lovers / a man and woman dancing / a man and woman are dancing / a man and woman are dancing / two people are slow dancing / a man and a woman dance slowly in a / a man and a woman are slow dancing and talking / a man and a woman are dancing / the man and lady danced in the church / a couple dances / a man and woman dancing / a man and a woman dance together / and doing each other / its a scene from south indian tamil movie / a man and woman are slow dancing / the are dancing / the person is dancing with girl / a lovers are singing and dancing to the songs
swKrHEeOj9c_4_8, a cat is playing, a white cat meows / a cat stares at a wall and meows / a cat is looking at a wall / a cat is meowing at a on the wall / a cat is staring at a on the wall / a white cat is meowing at a of light / a cat looks like its speaking / a cat is meowing at the wall / a cat looks at a on the wall / a cat is so funny / a cat is meowing at a wall / a cat talking to a shadow / a cat is looking at the wall / a cat is playing / a cat is looking at the wall / a view of a cat / a white cat is a wall and appears to / featuring cat / a kitten is looking at a wall / a cat is meowing / the cat is playing / the cat looked at a shadow on the wall / a cat is sitting on a desk looking up at / wow talking cat video / a cat is speaking / the cat is meowing / a cat is looking at a wall / the cat is talking / a cat is meowing / the cat looked at something on the wall / the cat looked at something on the wall / a cat at the wall / a cat is making sound to looking at the wall / the cat is looking at a wall / a white cat meowing at light / a cat is meowing / a cat is saying something / a cat is meowing at a wall
sm0OYD0NSbQ_51_59, a man is talking, a man is talking / a man is explaining something / a man is talking / a man is talking / he is telling something / a man is speaking / a man is talking / a man wearing glasses and a suit is standing and / a man is talking / a is presenting / a man is speaking / a man speaks while standing in front of a / the man is talking / a man is saying something / a person speaking in the / a man is talking / the man is talking / a man talking / a man is talking / the man is standing and teaching / he is speaking / a man doing work in the / the man spoke in front of the / a man talking to someone / a man stands in front of and talks / a man is speaking / a man with glasses is talking / the man gave a speech in front of some / a gentleman giving a lecture with background of books on / a man talks / a man giving a talk / a man is talking / a man in a library is talking / a man is talking to someone / a man wearing a suit is talking / there is a one men / someone is talking
hXn7D6-AAMA_0_9, a person is playing with an animal, a pet animal is seeing in the camera / a baby sloth is moving about in his / a baby sloth moves around / very cute baby in / a baby sloth is roaming / a baby sloth is playing / a animal is trying to get up / the sloth tried to get out of his box / baby are laying in their / baby are shown in their bed / an animal is lying / two are in a plastic / a baby sloth is / baby in / the baby is coming outside / new to the world exploring / a baby sloth the camera / a baby sloth is exploring a camera / a baby sloth is moving around / a sloth is in a plastic / a sloth is onto the edge of its / the sloth tried to get out of the box / a baby in / an animal is out of its tub / a baby sloth climbing / a sloth is climbing / an animal plays in its container / baby is trying to come out / a baby sloth is hanging onto the edge of a / a baby sloth is climbing the side of a / baby sloth video / a baby sloth trying to see himself in the camera / a small sloth stares into the camera / a baby sloth moving about in a container / a sloth is interacting with the camera / the baby are lying down in a plastic tub / a baby sloth is climbing over the edge of a / a baby is trying to come out / a small animal is try to get out from the / the cat is in the / a bear is playing on the bed / a baby sloth is playing / baby in playing
vRC9sBNt9vs_10_16, a small dog is playing, the man picked up the frog in his hands / a man is holding a frog in his hand / a man holds a frog in his hand / a person holds a frog / a man holds a small frog / a man is holding a frog / a frog crawls along a mans arm / a small purple frog in hand / the man is in the forest / a man is holding frog in his hands / a man is holding a frog / it looks like a really cute walking that / the man is holding a frog / a man is holding a frog / a man is holding a frog / the man is holding a frog / a man is holding an / a man is holding a small frog / thr person is playing with frog / a man is holding a frog / a woman is a frog / a man is catching a frog / a man is holding a frog / someone holds a toad / a man is holding a frog / a man is holding a frog / a purple frog held by a man in his hands / a man is holding a frog / the man held a frog in his hand
xkNDE1JL6Z8_50_59, a boy scores a soccer ball, a man is running and dribbling a basketball / basketball player runs with a ball to a point / man basket ball over field / a man playing football / a basketball player is dribbling the ball while running straight / a man to the net while a basketball / a man is dribbling a basketball towards the basket / a basketball player the ball the court / a player is bouncing a basketball / the player is dribbling the ball while running / a man runs while dribbling a basketball / a boy is a basketball / a boy is in practice of basket ball / a man is running and dribbling a basketball / man is running and dribbling basketball / playing with basket ball / a man running down a basketball court dribbling a basketball / a man dribbles a basketball while running / a basket ball player dribbling the ball / a guy is tapping a basket ball / the basketball player is dribbling the basketball down the court / a boy with a number 2 tshirt is bouncing a / a man is dribbling a basketball down a basketball court / a basketball player dribbling the ball / a basketball player dribbles down center court / the man is running towards the basket with the ball / a male player is seen dribbling a basket ball and / a young man is dribbling down the center of the / a man is running with a ball / a basketball player is running down the court bouncing a / in video a boy is running and the ball / a man is dribbling a basketball down the basketball court / a man on a basketball court is dribbling down the / one person is playing basket ball / a man slowly dribbles towards the basket
xTd_IdIcB4s_2_10, a man is exercising, the child funny video / a little boy is walking on a treadmill / a toddler walks on a treadmill / a little boy is walking on a treadmill / a little boy is walking on the treadmill / a small boy is walking on a moving treadmill / a toddler walking on a treadmill / a woman a baby to walk on treadmill / a baby walk on a / a boy running on a with his mother / a baby is going to exercise / a boy is walking in a treadmill / a man is doing excersise / a baby is walking on a treadmill / the boy is running on a running machine / a child walks on a treadmill / the toddler walked on the treadmill / a boy and men doing exercise / a young boy is walking on a treadmill / a baby is walking on a treadmill / a baby is walking on treadmill / a baby enjoying in exercise machine / a boy is walking on a treadmill / a small child walking on a / a kid is walking / a small boy is walking on a treadmill / a little boy is walking on a treadmill / a toddler walks on a treadmill as a woman stands / a baby is practicing exercise / a little kid is walking on a treadmill / a baby is walking on a treadmill / a cute baby is walking on the floor / a baby is walking on a treadmill / a baby is exercise / a young child is walking on a running machine / a little boy is walking on a treadmill / a small child is walking on a treadmill / a man exercising with a baby / a little boy is walking on a treadmill while an / a little boy is walking on a treadmill / a toddler plays on a treadmill / the toddler walked on the treadmill / a toddler is walking on a treadmill / the boy is running on running / a baby child is doing exercise on with her / kid is excercising / a man is doing / a toddler is walking on a treadmill / a baby is walking on the exercise machine / a toddler is exercising on a treadmill / the baby is walking on the treadmill / a boy is walking on a treadmill / a toddler is walking on a treadmill / little boy walking on a treadmill / a toddler is on a treadmill / a kid is walking
wn9rDTZj-m4_8_18, a woman is playing a violin, a girl is playing violin / the girl is playing the violin / a girl is playing gittar / the girl is play violin / a girl plays a violin on the beach / a little girl is playing a violin / a small girl playing the violin / a small girl standing on sand is playing the violin / a little girl plays the violin on a beach / a young girl is playing a violin / the girl is playing violin / a girl plays the violin / a girl is playing the violin /  / a girl is playing a violin on the beach / a kid is playing the violin / a girl is playing a violin / a girl is playing violin / the cute baby is playing violin / a girl plays the violin / a girl is playing violen / a girls is playing a violin / a girl is playing the violin / a girl is playing the violin / the girl played the violin on the beach / cute girl playing music very well / a girl is playing the violin / a girl playing violin / a young girl is playing a violin on the beach / a kid is playing violin / a girl are singing a song / a girl plays a violin / a girl is playing a violin / the little girl is playing the violin / a girl is playing a violin / a young girl is playing the violin on a beach / a child is playing the music / the little girl played the violin / a little girl is playing her violin on the beach / a girl is playing musical instrument / a girl is playing a violin / a little girl plays an instrument in the sand / a girl is playing a violin
